公司名稱,工作職稱,工作內容,職務類別,工作待遇,工作性質,上班地點,管理責任,出差外派,上班時段,休假制度,可上班日,需求人數,接受身份,工作經歷,學歷要求,科系要求,語文條件,擅長工具,工作技能,其他條件,公司福利,聯絡人,聯絡方式,連結路徑
秀傳醫療體系_秀傳醫療社團法人秀傳紀念醫院,【台南市立醫院】藥劑科-藥師,"1.藥物調劑作業。
2.處方籤核對及藥物衛教。",['藥師'],待遇面議 （經常性薪資達 4 萬元或以上）,全職,台南市東區崇德路670號,不需負擔管理責任,無需出差外派,日班/晚班/大夜班/假日班，需輪班,依公司規定,一週內,2人,"['上班族', '應屆畢業生', '原住民']",不拘,大學以上,藥學相關,不拘,不拘,不拘,"應徵資格：
1.大學(含)以上藥學相關科系畢。
2.具藥師執照。
3.可輪值假日班、大小夜班。
4.有工作經驗者尤佳。


注意事項：未具備藥師證書者，請勿投遞履歷。","1.	員工24小時愛書人俱樂部：享受機場貴賓室的頂極服務，早餐、上下午茶、宵夜免費，並設有按摩椅及休息室。
2.	保險：享有勞健保、勞退、團保
3.	三節獎金：端午、中秋、年終獎金
4.	休假：依勞基法給予特休假
5.	伙食補助: 午晚餐半價
6.	提供住宿、護士服及鞋子、交通車服務
7.	員工及眷屬就醫折扣、每年員工健康檢查、醫院坐月子中心折扣
8.	結婚及生產禮金及禮品、生日禮卷、子女獎學金、常年會費補助
9.	各晚會及活動：迎新會、護師節晚會、中秋節及忘年晚會、親子家庭日活動、院慶活動等
10.	每年員工旅遊及聚餐補助、各類康樂社團補助
11.	免費健身中心
12.	學姊妹聚餐補助、早鳥獎金、獎助學金10 萬/年
13.	設有托嬰中心、特約托兒所及幼稚園
14.	醫院7-11及藥妝店9折",人力資源課,Personal@mail.tmh.org.tw,https://www.104.com.tw/job/34l9q?jobsource=jolist_c_relevance
秀傳醫療體系_秀傳醫療社團法人秀傳紀念醫院,[駐彰秀院區]內科部-專科護理師,"1.協助主治醫師執行醫療業務
2.病房業務
3.臨床照護、病歷寫作",['專科護理師'],待遇面議 （經常性薪資達 4 萬元或以上）,全職,彰化縣彰化市,不需負擔管理責任,無需出差外派,日班/晚班/大夜班/假日班，08:00~17:30，需輪班,依公司規定,兩週內,5人,"['上班族', '原住民']",3年以上,專科、大學,護理助產相關,台語 -- 中等,不拘,不拘,"1.需具專科護理師證照。
2.具有三年內科科病房經驗或加護病房經驗者優先。
3.具ACLS證照","1.	員工24小時愛書人俱樂部：享受機場貴賓室的頂極服務，早餐、上下午茶、宵夜免費，並設有按摩椅及休息室。
2.	保險：享有勞健保、勞退、團保
3.	三節獎金：端午、中秋、年終獎金
4.	休假：依勞基法給予特休假
5.	伙食補助: 午晚餐半價
6.	提供住宿、護士服及鞋子、交通車服務
7.	員工及眷屬就醫折扣、每年員工健康檢查、醫院坐月子中心折扣
8.	結婚及生產禮金及禮品、生日禮卷、子女獎學金、常年會費補助
9.	各晚會及活動：迎新會、護師節晚會、中秋節及忘年晚會、親子家庭日活動、院慶活動等
10.	每年員工旅遊及聚餐補助、各類康樂社團補助
11.	免費健身中心
12.	學姊妹聚餐補助、早鳥獎金、獎助學金10 萬/年
13.	設有托嬰中心、特約托兒所及幼稚園
14.	醫院7-11及藥妝店9折",人事處鄭小姐,cbhr@show.org.tw,https://www.104.com.tw/job/6ef70?jobsource=jolist_c_relevance
天成醫療社團法人天晟醫院,醫檢師,"1.抽血、鏡檢、血液、血庫、生化...等檢驗工作
2.主管臨時交辦事務",['醫事檢驗師'],"月薪34,000~50,000元",全職,桃園市中壢區延平路155號,不需負擔管理責任,無需出差外派,日班/晚班/大夜班/假日班，需輪班,依公司規定,一個月內,1人,"['上班族', '原住民']",不拘,專科、大學,醫學技術及檢驗相關,不拘,不拘,不拘,"1.需具證照。
2.具細菌、血庫經驗為佳。","本院近年來不斷為提升員工薪資及福利而努力，希望達到全方位關懷員工及留任優秀人才之目的，我們的福利制度有：
※彈性班別制度：依勞基法之休假制度及多種假別外，實施人性化之彈性班別制度。
※提供各職類醫護及醫技人員醫療責任險之保障。
※三節獎金：包括中秋禮券、端午禮券、年終獎金之發放。
※員工生日禮券。
※護理人員每年發予一雙護士鞋。
※員工停車位或停車補助。
※員工婚喪喜慶禮金。
※員工旅遊活動、聯誼辦理。
※健保、勞保、員工及眷屬喪葬補助、員工撫恤。
※員工在職教育訓練、員工國內外進修補助。
※支付各職類之入會費及常年會費。
※員工冬夏季制服(免費清洗服務)。
※員工及家屬醫療優待。
※提供年度員工體檢。
※社團、音樂/藝文、年終聚餐與摸彩活動。
※特約廠商消費優惠。 

天成醫療事業體系為全體員工打造一個安定、關懷、具前景、富挑戰性之工作環境，歡迎具潛力之精英加入我們的行列。",人資,無,https://www.104.com.tw/job/3olca?jobsource=jolist_c_relevance
天成醫療社團法人天晟醫院,行政助理(龍潭日照中心),"1.補助款申請及核銷。
2.耗材申請及管理。
3.公文收發及歸檔。
4.零用金管理及申請。
5.人力招募報到等行政業務。
6.主管交辦事務。","['記帳／出納／一般會計', '財務會計助理', '行政助理']","月薪28,000~35,000元",全職,桃園市龍潭區北龍路311巷35弄20號,不需負擔管理責任,無需出差外派,日班,週休二日,一個月內,1人,['上班族'],2年以上,專科、大學,會計學相關、一般商業學類、財稅金融相關,不拘,Excel、Outlook、PowerPoint、Word,不拘,認真細心，負責任,"本院近年來不斷為提升員工薪資及福利而努力，希望達到全方位關懷員工及留任優秀人才之目的，我們的福利制度有：
※彈性班別制度：依勞基法之休假制度及多種假別外，實施人性化之彈性班別制度。
※提供各職類醫護及醫技人員醫療責任險之保障。
※三節獎金：包括中秋禮券、端午禮券、年終獎金之發放。
※員工生日禮券。
※護理人員每年發予一雙護士鞋。
※員工停車位或停車補助。
※員工婚喪喜慶禮金。
※員工旅遊活動、聯誼辦理。
※健保、勞保、員工及眷屬喪葬補助、員工撫恤。
※員工在職教育訓練、員工國內外進修補助。
※支付各職類之入會費及常年會費。
※員工冬夏季制服(免費清洗服務)。
※員工及家屬醫療優待。
※提供年度員工體檢。
※社團、音樂/藝文、年終聚餐與摸彩活動。
※特約廠商消費優惠。 

天成醫療事業體系為全體員工打造一個安定、關懷、具前景、富挑戰性之工作環境，歡迎具潛力之精英加入我們的行列。",人資,無,https://www.104.com.tw/job/6rb22?jobsource=jolist_c_relevance
教學醫院_西園醫療社團法人西園醫院,房務主管,"1.	負責管理房務組各項清潔作業。
2.	負責管控維護客房品質。
3.	負責人員調度和備品管控。
4.	協助櫃檯處理貴賓發生之特殊事件。
5.	參加定期訓練及會議。","['飯店工作人員', '家事服務人員', '領班']",待遇面議 （經常性薪資達 4 萬元或以上）,全職,台北市萬華區西園路二段189號,管理5-8人,無需出差外派,日班/晚班/假日班，需輪班,依公司規定,不限,1人,"['上班族', '應屆畢業生', '原住民', '二度就業']",不拘,高中以下,不拘,不拘,不拘,不拘,無,三節獎金、夜班津貼、員工婚喪喜慶各項補助、醫事人員執登入會費用補助、員工免費健檢、員工親屬就醫優待、員工進修補助、員工獎學金、圖書借閱、員工職前與在職訓練、資深員工紀念品、尾牙(或春酒)聚餐摸彩、提供免費制服、備有宿舍、停車場等，勞健保、勞退金、特休假悉依相關法令規定辦理。,齊小姐,無,https://www.104.com.tw/job/6t0hx?jobsource=jolist_c_relevance
阮綜合醫療社團法人阮綜合醫院,麻醉科護理師,"1.工作內容：手術室麻醉照護、恢復室照護
2.經歷：領有護理師執照、麻醉訓練證書、ACLS證書、麻醉護理經驗2年(含)以上。",['護理師及護士'],"月薪37,600~41,000元",全職,高雄市苓雅區成功一路162號,不需負擔管理責任,無需出差外派,日班/晚班/大夜班/假日班，需輪班,依公司規定,兩週內,1~2人,['上班族'],2年以上,大學,護理助產相關,不拘,不拘,不拘,"1.工作內容：手術室麻醉照護、恢復室照護
2.經歷：領有護理師執照、麻醉訓練證書、ACLS證書、麻醉護理經驗2年(含)以上
3.夜班費另計","◆ 獎金 / 禮品類
　1.年終獎金
　2.三節獎金/禮品
◆ 保險類
　1.勞保
　2.健保
　3.職災保險
◆ 制度類
　1.員工制服
　2.員工提案獎金
　3.完整的教育訓練
◆ 設備類
　1.圖書館
　2.哺乳室
◆ 請 / 休假制度
   符合勞基法之休假規定
◆ 其他
　1.員工購物優惠
　2.健康檢查
　3.特約商店
◆ 補助類
　1.結婚禮金
　2.生育津貼
　3.旅遊補助
◆ 早鳥方案
    1.護理科及藥劑科應屆畢業生持有證照者於6月、7月及8月前至本院就職，另有獎勵方案。",人力資源室黃小姐,無,https://www.104.com.tw/job/2o7mc?jobsource=jolist_c_relevance
阮綜合醫療社團法人阮綜合醫院,病房護理人員,"1.專科以上護理相關科系畢
2.具護理師執照
3.應屆畢業生可","['護理師及護士', '其他醫療人員']","月薪33,000~39,000元",全職,高雄市苓雅區成功一路162號,不需負擔管理責任,無需出差外派,日班/晚班/大夜班/假日班，三班制，需輪班,依公司規定,可年後上班,不限,"['上班族', '應屆畢業生']",不拘,專科、大學,不拘,不拘,不拘,不拘,"1.專科以上護理相關科系畢
2.具護理師執照
3.應屆畢業生可
4.夜班費另計","◆ 獎金 / 禮品類
　1.年終獎金
　2.三節獎金/禮品
◆ 保險類
　1.勞保
　2.健保
　3.職災保險
◆ 制度類
　1.員工制服
　2.員工提案獎金
　3.完整的教育訓練
◆ 設備類
　1.圖書館
　2.哺乳室
◆ 請 / 休假制度
   符合勞基法之休假規定
◆ 其他
　1.員工購物優惠
　2.健康檢查
　3.特約商店
◆ 補助類
　1.結婚禮金
　2.生育津貼
　3.旅遊補助
◆ 早鳥方案
    1.護理科及藥劑科應屆畢業生持有證照者於6月、7月及8月前至本院就職，另有獎勵方案。",人力資源室黃小姐,無,https://www.104.com.tw/job/4ipya?jobsource=jolist_c_relevance
阮綜合醫療社團法人阮綜合醫院,永順診所-血液透析護理人員,"1.具護理師執照
2.臨床經驗二年以上
3.具血液透析訓練證書",['護理師及護士'],"月薪30,600~39,100元",全職,高雄市岡山區岡山路72號,不需負擔管理責任,無需出差外派,日班/晚班/假日班，需輪班,依公司規定,兩週內,1人,"['上班族', '應屆畢業生', '外籍人士', '原住民']",2年以上,專科、大學,護理助產相關,不拘,不拘,不拘,"1.具護理師執照
2.臨床經驗二年以上
3.具血液透析訓練者佳","◆ 獎金 / 禮品類
　1.年終獎金
　2.三節獎金/禮品
◆ 保險類
　1.勞保
　2.健保
　3.職災保險
◆ 制度類
　1.員工制服
　2.員工提案獎金
　3.完整的教育訓練
◆ 設備類
　1.圖書館
　2.哺乳室
◆ 請 / 休假制度
   符合勞基法之休假規定
◆ 其他
　1.員工購物優惠
　2.健康檢查
　3.特約商店
◆ 補助類
　1.結婚禮金
　2.生育津貼
　3.旅遊補助
◆ 早鳥方案
    1.護理科及藥劑科應屆畢業生持有證照者於6月、7月及8月前至本院就職，另有獎勵方案。",人力資源室黃小姐,無,https://www.104.com.tw/job/6s6ft?jobsource=jolist_c_relevance
社團法人台北市美僑協會,約聘美甲師,提供美甲修整、指甲彩繪、光療指甲等相關服務,"['美容工作者', '整體造型師', '美甲彩繪師']","月薪23,800~50,000元",兼職,台北市中山區北安路47號,無,無,日班/晚班/假日班,依公司規定,不限,1人,['上班族'],2年以上,專科、大學,儀容服務學類,不拘,不拘,不拘,採取按件抽傭。,"◆ 獎金 / 禮品類
1.年終獎金(視公司營運狀況)
2.中秋，端午禮金
3.生日禮品
◆ 保險類
1.員工團保
2.眷屬團保
3.意外險
4.職災保險
◆ 休閒類
1.國內旅遊
◆ 制度類
1.員工制服
2.提供員工餐
3.介紹獎金
4.完整的教育訓練
◆ 設備類
1.員工餐廳
◆ 請 / 休假制度
1.特休假
2.員工旅遊假
3.全年115/116天休假(依政府當年度公告，含12天國定假日)
4.陪產/產檢假
5.家庭照顧假
6.女性同仁生理假
◆ 其他
1.員工購物優惠
2.健康檢查
◆ 補助類
1.旅遊補助",廖小姐,無,https://www.104.com.tw/job/4djq8?jobsource=jolist_c_relevance
秀傳醫療體系_秀傳醫療社團法人秀傳紀念醫院,【台南市立醫院】洗腎室-護理人員,血液透析治療工作。,['護理師及護士'],"月薪34,500~38,500元",全職,台南市東區崇德路670號,不需負擔管理責任,無需出差外派,日班/晚班/假日班，需輪班,依公司規定,一週內,1人,"['上班族', '原住民']",2年以上,專科、大學,護理助產相關,不拘,不拘,不拘,"應徵資格：
1.具加護病房或洗腎室2年以上經驗。 
2.富愛心、耐心與高抗壓性。 
3.具血液透析護理人員證書者。


注意事項：未具備護理證書者請勿投遞履歷。","1.	員工24小時愛書人俱樂部：享受機場貴賓室的頂極服務，早餐、上下午茶、宵夜免費，並設有按摩椅及休息室。
2.	保險：享有勞健保、勞退、團保
3.	三節獎金：端午、中秋、年終獎金
4.	休假：依勞基法給予特休假
5.	伙食補助: 午晚餐半價
6.	提供住宿、護士服及鞋子、交通車服務
7.	員工及眷屬就醫折扣、每年員工健康檢查、醫院坐月子中心折扣
8.	結婚及生產禮金及禮品、生日禮卷、子女獎學金、常年會費補助
9.	各晚會及活動：迎新會、護師節晚會、中秋節及忘年晚會、親子家庭日活動、院慶活動等
10.	每年員工旅遊及聚餐補助、各類康樂社團補助
11.	免費健身中心
12.	學姊妹聚餐補助、早鳥獎金、獎助學金10 萬/年
13.	設有托嬰中心、特約托兒所及幼稚園
14.	醫院7-11及藥妝店9折",人力資源課,Personal@mail.tmh.org.tw,https://www.104.com.tw/job/2zij7?jobsource=jolist_c_relevance
秀傳醫療體系_秀傳醫療社團法人秀傳紀念醫院,【台南市立醫院】病理科-細胞醫檢師,"1.處理病理檢體包埋、切片、染色等。
2.更換染劑、有機溶劑、脫水機藥劑等。
3.收取檢體。",['醫事檢驗師'],"月薪23,800~40,000元",全職,台南市東區崇德路670號,不需負擔管理責任,無需出差外派,日班,依公司規定,一週內,1人,"['上班族', '原住民']",不拘,大學以上,醫學技術及檢驗相關,不拘,不拘,不拘,無,"1.	員工24小時愛書人俱樂部：享受機場貴賓室的頂極服務，早餐、上下午茶、宵夜免費，並設有按摩椅及休息室。
2.	保險：享有勞健保、勞退、團保
3.	三節獎金：端午、中秋、年終獎金
4.	休假：依勞基法給予特休假
5.	伙食補助: 午晚餐半價
6.	提供住宿、護士服及鞋子、交通車服務
7.	員工及眷屬就醫折扣、每年員工健康檢查、醫院坐月子中心折扣
8.	結婚及生產禮金及禮品、生日禮卷、子女獎學金、常年會費補助
9.	各晚會及活動：迎新會、護師節晚會、中秋節及忘年晚會、親子家庭日活動、院慶活動等
10.	每年員工旅遊及聚餐補助、各類康樂社團補助
11.	免費健身中心
12.	學姊妹聚餐補助、早鳥獎金、獎助學金10 萬/年
13.	設有托嬰中心、特約托兒所及幼稚園
14.	醫院7-11及藥妝店9折",人力資源課,無,https://www.104.com.tw/job/6wqhm?jobsource=jolist_c_relevance
